Year   Moose  Wolves
 1959  501   20
 1960  528   23
 1961  493   24
 1962  493   23
 1963  449   22
 1964  417   22
 1965  376   22
 1966  394   19
 1967  358   17
 1968  358   17
 1969  371   15
 1970  352   11
 1971  372    7
 1972  402    5
 1973  465    4
 1974  535    3
 1975  613    3
 1976  698    2
 1977  820    1
 1978  981    0
 1979 1170    0
 1980 1413    0
 1981 1724    0
 1982 2062    0
 1983 2482    0
 1984 2499    0
 1985 2354    0
 1986 2269    0
 1987 2220    0
 1988 2104    0
 1989 1927    0
 1990 1704    0
 1991 1428    0
 1992 1263    0
 1993 1185    0
 1994 1280    0
 1995 1651    0
 1996 2072    0
 1997 2462    0
 1998 2365    0
 1999 2207    0
 2000 2194    0
 2001 2202    0
 2002 2065    0
 2003 1801    0
 2004 1570    0
 2005 1329    0
 2006 1218    0
 2007 1281    0
 2008 1663    0
 2009 2052    0
 2010 2452    0
 2011 2377    0
 2012 2223    0
 2013 2176    0
 2014 2235    0
 2015 2117    0
 2016 1927    0
 2017 1696    0
 2018 1427    0
