Year   Moose  Wolves
 1959  674   20
 1960  672   22
 1961  619   24
 1962  616   26
 1963  550   32
 1964  473   32
 1965  447   27
 1966  421   26
 1967  351   24
 1968  311   18
 1969  272   16
 1970  270   15
 1971  243   14
 1972  237   12
 1973  213    9
 1974  205    6
 1975  231    5
 1976  268    2
 1977  321    2
 1978  372    2
 1979  443    1
 1980  511    1
 1981  602    1
 1982  721    0
 1983  860    0
 1984 1027    0
 1985 1254    0
 1986 1536    0
 1987 1822    0
 1988 2141    0
 1989 2182    0
 1990 2057    0
 1991 1983    0
 1992 1914    0
 1993 1810    0
 1994 1638    0
 1995 1756    0
 1996 2254    0
 1997 2133    0
 1998 1903    0
 1999 1783    0
 2000 1775    0
 2001 1774    0
 2002 1784    0
 2003 1882    0
 2004 2440    0
 2005 2287    0
 2006 2064    0
 2007 1993    0
 2008 1955    0
 2009 1949    0
 2010 1934    0
 2011 2054    0
 2012 2655    0
 2013 2430    0
 2014 2183    0
 2015 2092    0
 2016 2067    0
 2017 2037    0
 2018 2034    0
