Year   Moose  Wolves
 1959  782   20
 1960  825   20
 1961  892   20
 1962  942   19
 1963 1033   19
 1964 1159   17
 1965 1280   17
 1966 1438   15
 1967 1602   11
 1968 1823    9
 1969 2164    5
 1970 2178    2
 1971 2003    2
 1972 1912    2
 1973 1872    3
 1974 1804    2
 1975 1665    2
 1976 1742    2
 1977 2249    2
 1978 2114    2
 1979 1918    2
 1980 1800    2
 1981 1770    2
 1982 1750    2
 1983 1723    1
 1984 1837    1
 1985 2439    1
 1986 2219    0
 1987 2024    0
 1988 1935    0
 1989 1919    0
 1990 1950    0
 1991 1934    0
 1992 2051    0
 1993 2622    0
 1994 2445    0
 1995 2160    0
 1996 2062    0
 1997 2032    0
 1998 2050    0
 1999 2022    0
 2000 1775    0
 2001 1863    0
 2002 2386    0
 2003 2322    0
 2004 2086    0
 2005 1980    0
 2006 1982    0
 2007 1951    0
 2008 1948    0
 2009 2064    0
 2010 2660    0
 2011 2483    0
 2012 2273    0
 2013 2159    0
 2014 2142    0
 2015 2133    0
 2016 2126    0
 2017 1820    0
 2018 1414    0
