Year   Moose  Wolves
 1959  666   20
 1960  683   19
 1961  692   18
 1962  707   20
 1963  748   22
 1964  815   22
 1965  811   27
 1966  806   33
 1967  859   31
 1968  812   29
 1969  812   29
 1970  814   27
 1971  844   25
 1972  884   24
 1973  909   22
 1974  985   25
 1975 1049   24
 1976 1176   19
 1977 1301   18
 1978 1469   22
 1979 1662   19
 1980 1877   20
 1981 2149   21
 1982 2054   25
 1983 1815   27
 1984 1691   26
 1985 1514   25
 1986 1254   26
 1987 1084   22
 1988 1393   20
 1989 1577   20
 1990 1858   22
 1991 2124   19
 1992 2004   22
 1993 1863   20
 1994 1843   22
 1995 1661   19
 1996 1375   20
 1997 1316   21
 1998 1600   21
 1999 1765   20
 2000 1981   16
 2001 2287   14
 2002 2111   14
 2003 1944    9
 2004 1915    6
 2005 1815    5
 2006 1658    4
 2007 1467    4
 2008 1531    3
 2009 1929    3
 2010 2366    2
 2011 2266    1
 2012 2089    0
 2013 2022    0
 2014 2024    0
 2015 2031    0
 2016 1849    0
 2017 1945    0
 2018 2547    0
