Year   Moose  Wolves
 1959  560   20
 1960  577   26
 1961  599   28
 1962  622   28
 1963  548   28
 1964  559   27
 1965  586   29
 1966  535   29
 1967  490   29
 1968  411   24
 1969  359   21
 1970  321   18
 1971  277   14
 1972  267   11
 1973  238    7
 1974  293    6
 1975  309    4
 1976  340    4
 1977  392    2
 1978  475    2
 1979  557    2
 1980  656    2
 1981  789    2
 1982  943    2
 1983 1125    2
 1984 1354    2
 1985 1647    2
 1986 1924    1
 1987 2300    0
 1988 2358    0
 1989 2226    0
 1990 2150    0
 1991 2124    0
 1992 1996    0
 1993 1836    0
 1994 1598    0
 1995 1324    0
 1996 1187    0
 1997 1248    0
 1998 1634    0
 1999 1968    0
 2000 2274    0
 2001 2183    0
 2002 2044    0
 2003 2017    0
 2004 2080    0
 2005 1928    0
 2006 1738    0
 2007 1872    0
 2008 2404    0
 2009 2288    0
 2010 2061    0
 2011 1951    0
 2012 1929    0
 2013 1926    0
 2014 1900    0
 2015 2000    0
 2016 2601    0
 2017 2430    0
 2018 2195    0
