Year   Moose  Wolves
 1959  675   20
 1960  666   19
 1961  694   18
 1962  694   24
 1963  655   22
 1964  688   19
 1965  740   19
 1966  827   20
 1967  934   16
 1968 1054   15
 1969 1197   16
 1970 1392   16
 1971 1550   14
 1972 1733   14
 1973 1983   14
 1974 2332   13
 1975 2275   13
 1976 2039   12
 1977 1914   12
 1978 1765   14
 1979 1611   13
 1980 1417   11
 1981 1477    9
 1982 1839    8
 1983 2224    8
 1984 2043    7
 1985 1855    6
 1986 1815    4
 1987 1762    6
 1988 1745    8
 1989 1759    6
 1990 2237    9
 1991 2005    9
 1992 1785    8
 1993 1678    8
 1994 1649    8
 1995 1640    6
 1996 1727    5
 1997 2229    5
 1998 2046    5
 1999 1824    3
 2000 1779    3
 2001 1764    1
 2002 1775    1
 2003 1893    1
 2004 2507    1
 2005 2327    1
 2006 2104    1
 2007 2039    0
 2008 2027    0
 2009 2036    0
 2010 2014    0
 2011 1745    0
 2012 1813    0
 2013 2371    0
 2014 2354    0
 2015 2154    0
 2016 2070    0
 2017 2082    0
 2018 2055    0
