Year   Moose  Wolves
 1959  694   20
 1960  698   23
 1961  680   26
 1962  699   27
 1963  650   28
 1964  630   31
 1965  653   25
 1966  646   19
 1967  658   21
 1968  702   20
 1969  699   18
 1970  785   15
 1971  864   13
 1972  946   13
 1973 1031   12
 1974 1138   11
 1975 1293   10
 1976 1532    9
 1977 1834    9
 1978 2149    7
 1979 2200    7
 1980 2065    5
 1981 1997    3
 1982 1941    3
 1983 1811    2
 1984 1670    1
 1985 1776    1
 1986 2306    1
 1987 2220    1
 1988 1994    1
 1989 1896    1
 1990 1850    1
 1991 1860    1
 1992 1861    1
 1993 1990    0
 1994 2593    0
 1995 2415    0
 1996 2176    0
 1997 2082    0
 1998 2051    0
 1999 2039    0
 2000 2010    0
 2001 1719    0
 2002 1810    0
 2003 2328    0
 2004 2286    0
 2005 2076    0
 2006 1967    0
 2007 1943    0
 2008 1961    0
 2009 1982    0
 2010 2116    0
 2011 2029    0
 2012 1801    0
 2013 1699    0
 2014 1636    0
 2015 1604    0
 2016 1698    0
 2017 2228    0
 2018 2082    0
