Year   Moose  Wolves
 1959  475   20
 1960  462   22
 1961  451   25
 1962  408   27
 1963  359   27
 1964  344   25
 1965  330   23
 1966  295   18
 1967  279   16
 1968  263   11
 1969  283   10
 1970  292    8
 1971  290    5
 1972  324    4
 1973  360    2
 1974  417    1
 1975  498    0
 1976  591    0
 1977  690    0
 1978  825    0
 1979  998    0
 1980 1202    0
 1981 1430    0
 1982 1695    0
 1983 2040    0
 1984 2476    0
 1985 2506    0
 1986 2354    0
 1987 2332    0
 1988 2240    0
 1989 2141    0
 1990 1964    0
 1991 1722    0
 1992 1412    0
 1993 1286    0
 1994 1149    0
 1995 1207    0
 1996 1563    0
 1997 1942    0
 1998 2265    0
 1999 2154    0
 2000 2020    0
 2001 1996    0
 2002 2054    0
 2003 1909    0
 2004 1704    0
 2005 1807    0
 2006 2380    0
 2007 2331    0
 2008 2142    0
 2009 2064    0
 2010 2017    0
 2011 2006    0
 2012 2019    0
 2013 1747    0
 2014 1829    0
 2015 2341    0
 2016 2247    0
 2017 2029    0
 2018 1940    0
