Year   Moose  Wolves
 1959  707   20
 1960  756   23
 1961  783   22
 1962  860   19
 1963  933   18
 1964 1043   20
 1965 1143   19
 1966 1273   17
 1967 1445   16
 1968 1650   15
 1969 1929   12
 1970 2250   10
 1971 2180    7
 1972 2023    6
 1973 1911    8
 1974 1785    7
 1975 1657    7
 1976 1501    5
 1977 1557    4
 1978 2029    4
 1979 2500    4
 1980 2272    3
 1981 2111    2
 1982 2060    1
 1983 2056    0
 1984 2084    0
 1985 1884    0
 1986 1621    0
 1987 1717    0
 1988 2235    0
 1989 2158    0
 1990 1999    0
 1991 1949    0
 1992 1935    0
 1993 1910    0
 1994 1893    0
 1995 2002    0
 1996 2626    0
 1997 2517    0
 1998 2280    0
 1999 2218    0
 2000 2192    0
 2001 2157    0
 2002 2206    0
 2003 1908    0
 2004 1491    0
 2005 1306    0
 2006 1197    0
 2007 1128    0
 2008 1191    0
 2009 1580    0
 2010 1955    0
 2011 2318    0
 2012 2245    0
 2013 2131    0
 2014 2128    0
 2015 2155    0
 2016 2027    0
 2017 1828    0
 2018 1614    0
