Year   Moose  Wolves
 1959  660   20
 1960  664   19
 1961  706   19
 1962  750   20
 1963  779   19
 1964  851   18
 1965  903   18
 1966  982   17
 1967 1122   14
 1968 1223   14
 1969 1423   13
 1970 1663    8
 1971 1967    5
 1972 2366    4
 1973 2410    7
 1974 2225    6
 1975 2166    5
 1976 2096    5
 1977 1961    5
 1978 1821    5
 1979 1561    5
 1980 1269    4
 1981 1332    4
 1982 1713    4
 1983 2099    5
 1984 2425    5
 1985 2365    5
 1986 2192    4
 1987 2132    4
 1988 2108    3
 1989 1946    2
 1990 1732    2
 1991 1494    2
 1992 1194    2
 1993 1037    3
 1994 1109    3
 1995 1411    1
 1996 1678    1
 1997 1975    1
 1998 2369    1
 1999 2299    1
 2000 2188    1
 2001 2203    1
 2002 2092    1
 2003 1980    1
 2004 1809    1
 2005 1630    1
 2006 1356    1
 2007 1433    0
 2008 1862    0
 2009 2305    0
 2010 2211    0
 2011 2076    0
 2012 1987    0
 2013 1965    0
 2014 1959    0
 2015 1783    0
 2016 1907    0
 2017 2498    0
 2018 2365    0
