Year   Moose  Wolves
 1959  674   20
 1960  687   19
 1961  720   19
 1962  731   19
 1963  766   17
 1964  822   12
 1965  921    8
 1966 1084    7
 1967 1210    6
 1968 1440    6
 1969 1689    3
 1970 2024    3
 1971 2413    2
 1972 2426    1
 1973 2288    1
 1974 2206    1
 1975 2138    1
 1976 2010    1
 1977 1856    1
 1978 1620    1
 1979 1356    1
 1980 1196    0
 1981 1274    0
 1982 1725    0
 1983 2082    0
 1984 2449    0
 1985 2405    0
 1986 2213    0
 1987 2175    0
 1988 2211    0
 1989 2077    0
 1990 1847    0
 1991 1654    0
 1992 1391    0
 1993 1258    0
 1994 1322    0
 1995 1725    0
 1996 2130    0
 1997 2082    0
 1998 1918    0
 1999 1814    0
 2000 1810    0
 2001 1857    0
 2002 1957    0
 2003 2554    0
 2004 2341    0
 2005 2088    0
 2006 2030    0
 2007 2052    0
 2008 2047    0
 2009 2045    0
 2010 2170    0
 2011 2033    0
 2012 1814    0
 2013 1678    0
 2014 1628    0
 2015 1598    0
 2016 1710    0
 2017 2258    0
 2018 2152    0
