Year   Moose  Wolves
 1959  573   20
 1960  568   21
 1961  538   27
 1962  574   32
 1963  516   34
 1964  461   34
 1965  445   32
 1966  441   27
 1967  352   26
 1968  290   25
 1969  253   21
 1970  241   18
 1971  202   13
 1972  176   11
 1973  165    7
 1974  169    3
 1975  177    1
 1976  209    1
 1977  243    1
 1978  289    0
 1979  331    0
 1980  398    0
 1981  472    0
 1982  563    0
 1983  703    0
 1984  877    0
 1985 1057    0
 1986 1274    0
 1987 1522    0
 1988 1883    0
 1989 2282    0
 1990 2353    0
 1991 2219    0
 1992 2127    0
 1993 2076    0
 1994 1987    0
 1995 1814    0
 1996 1635    0
 1997 1366    0
 1998 1433    0
 1999 1833    0
 2000 2243    0
 2001 2109    0
 2002 1910    0
 2003 1836    0
 2004 1791    0
 2005 1836    0
 2006 1680    0
 2007 1793    0
 2008 2388    0
 2009 2278    0
 2010 2074    0
 2011 2025    0
 2012 2052    0
 2013 2054    0
 2014 2065    0
 2015 2209    0
 2016 2084    0
 2017 1900    0
 2018 1822    0
