Year   Moose  Wolves
 1959  573   20
 1960  627   20
 1961  648   20
 1962  692   20
 1963  742   19
 1964  789   19
 1965  872   16
 1966  979   16
 1967 1067   16
 1968 1158   13
 1969 1290    9
 1970 1461    8
 1971 1697    6
 1972 1979    5
 1973 2339    4
 1974 2303    6
 1975 2149    5
 1976 2029    5
 1977 1975    4
 1978 1872    5
 1979 1709    5
 1980 1470    5
 1981 1514    4
 1982 1925    4
 1983 2400    6
 1984 2202    6
 1985 1986    5
 1986 1906    4
 1987 1911    3
 1988 1915    3
 1989 1746    3
 1990 1786    3
 1991 2332    5
 1992 2188    5
 1993 1983    5
 1994 1866    4
 1995 1859    3
 1996 1831    1
 1997 1830    1
 1998 1971    1
 1999 2532    1
 2000 2377    1
 2001 2157    1
 2002 2083    0
 2003 2069    0
 2004 2027    0
 2005 2038    0
 2006 1809    0
 2007 1892    0
 2008 2491    0
 2009 2399    0
 2010 2152    0
 2011 2091    0
 2012 2107    0
 2013 2078    0
 2014 2079    0
 2015 1799    0
 2016 1404    0
 2017 1250    0
 2018 1315    0
