Year   Moose  Wolves
 1959  609   20
 1960  623   23
 1961  654   24
 1962  690   27
 1963  710   27
 1964  760   24
 1965  813   24
 1966  835   24
 1967  857   21
 1968  913   18
 1969 1030   15
 1970 1176   14
 1971 1319   11
 1972 1538   14
 1973 1737   12
 1974 2013   11
 1975 2332   12
 1976 2247   10
 1977 2052    8
 1978 1949    6
 1979 1824    5
 1980 1706    6
 1981 1572    6
 1982 1622    4
 1983 2129    4
 1984 2056    4
 1985 1835    4
 1986 1746    3
 1987 1704    3
 1988 1669    3
 1989 1741    3
 1990 2290    3
 1991 2067    2
 1992 1863    1
 1993 1814    0
 1994 1813    0
 1995 1813    0
 1996 1922    0
 1997 2547    0
 1998 2278    0
 1999 2049    0
 2000 1991    0
 2001 2001    0
 2002 2003    0
 2003 2014    0
 2004 2115    0
 2005 1951    0
 2006 1750    0
 2007 1658    0
 2008 1619    0
 2009 1591    0
 2010 1713    0
 2011 2213    0
 2012 2101    0
 2013 1876    0
 2014 1833    0
 2015 1800    0
 2016 1813    0
 2017 1774    0
 2018 1876    0
