Year   Moose  Wolves
 1959  671   20
 1960  735   25
 1961  663   30
 1962  650   33
 1963  670   38
 1964  576   37
 1965  566   35
 1966  542   34
 1967  429   30
 1968  427   27
 1969  412   21
 1970  414   17
 1971  400   14
 1972  394   12
 1973  410    5
 1974  472    4
 1975  542    3
 1976  619    4
 1977  696    3
 1978  831    1
 1979  976    1
 1980 1145    1
 1981 1374    1
 1982 1639    1
 1983 1946    1
 1984 2332    1
 1985 2387    0
 1986 2218    0
 1987 2124    0
 1988 2019    0
 1989 1918    0
 1990 1775    0
 1991 1570    0
 1992 1304    0
 1993 1355    0
 1994 1753    0
 1995 2161    0
 1996 2004    0
 1997 1842    0
 1998 1779    0
 1999 1744    0
 2000 1749    0
 2001 1870    0
 2002 2446    0
 2003 2280    0
 2004 2064    0
 2005 2018    0
 2006 2006    0
 2007 2015    0
 2008 2015    0
 2009 2127    0
 2010 2000    0
 2011 1746    0
 2012 1616    0
 2013 1575    0
 2014 1548    0
 2015 1661    0
 2016 2157    0
 2017 1992    0
 2018 1774    0
