Year   Moose  Wolves
 1959  762   20
 1960  805   22
 1961  820   26
 1962  832   32
 1963  863   45
 1964  903   45
 1965  782   44
 1966  823   39
 1967  736   37
 1968  701   36
 1969  632   34
 1970  548   30
 1971  518   26
 1972  465   21
 1973  474   17
 1974  513   14
 1975  542   11
 1976  593   10
 1977  692   10
 1978  771    9
 1979  894    8
 1980 1050    8
 1981 1247    6
 1982 1501    6
 1983 1795    5
 1984 2182    5
 1985 2209    5
 1986 2045    2
 1987 1953    2
 1988 1879    0
 1989 1777    0
 1990 1612    0
 1991 1714    0
 1992 2272    0
 1993 2146    0
 1994 1958    0
 1995 1885    0
 1996 1838    0
 1997 1808    0
 1998 1826    0
 1999 1924    0
 2000 2481    0
 2001 2298    0
 2002 2026    0
 2003 1944    0
 2004 1952    0
 2005 1956    0
 2006 1992    0
 2007 2091    0
 2008 2704    0
 2009 2523    0
 2010 2295    0
 2011 2204    0
 2012 2214    0
 2013 2212    0
 2014 2203    0
 2015 1885    0
 2016 1454    0
 2017 1293    0
 2018 1219    0
