Year   Moose  Wolves
 1959  677   20
 1960  777   19
 1961  807   19
 1962  827   19
 1963  930   21
 1964 1010   23
 1965 1079   26
 1966 1160   27
 1967 1241   23
 1968 1405   18
 1969 1561   20
 1970 1753   23
 1971 2079   21
 1972 2351   18
 1973 2278   18
 1974 2072   20
 1975 1942   17
 1976 1794   15
 1977 1614   18
 1978 1365   18
 1979 1310   16
 1980 1629   12
 1981 1955    9
 1982 2239   10
 1983 2105   10
 1984 1900    9
 1985 1858   10
 1986 1873   11
 1987 1686    9
 1988 1443    8
 1989 1463    6
 1990 1887    5
 1991 2284    4
 1992 2133    4
 1993 1930    3
 1994 1909    3
 1995 1915    2
 1996 1889    2
 1997 1694    1
 1998 1769    0
 1999 2305    0
 2000 2177    0
 2001 1923    0
 2002 1839    0
 2003 1818    0
 2004 1824    0
 2005 1817    0
 2006 1913    0
 2007 2493    0
 2008 2315    0
 2009 2101    0
 2010 2024    0
 2011 1999    0
 2012 2001    0
 2013 1994    0
 2014 1727    0
 2015 1796    0
 2016 2317    0
 2017 2303    0
 2018 2089    0
