Year   Moose  Wolves
 1959  650   20
 1960  715   21
 1961  767   20
 1962  840   22
 1963  844   23
 1964  927   22
 1965  930   22
 1966  990   19
 1967 1080   13
 1968 1207   14
 1969 1362   12
 1970 1560   11
 1971 1793   11
 1972 2049    9
 1973 2357    9
 1974 2288    7
 1975 2084    6
 1976 1941    5
 1977 1851    5
 1978 1716    6
 1979 1525    4
 1980 1581    4
 1981 2065    4
 1982 2522    4
 1983 2367    4
 1984 2125    3
 1985 2051    2
 1986 2080    2
 1987 2115    2
 1988 1898    1
 1989 1657    1
 1990 1358    1
 1991 1196    0
 1992 1110    0
 1993 1160    0
 1994 1499    0
 1995 1855    0
 1996 2174    0
 1997 2078    0
 1998 1922    0
 1999 1898    0
 2000 1934    0
 2001 1845    0
 2002 1975    0
 2003 2587    0
 2004 2375    0
 2005 2128    0
 2006 2042    0
 2007 2044    0
 2008 2029    0
 2009 2020    0
 2010 1746    0
 2011 1851    0
 2012 2391    0
 2013 2337    0
 2014 2088    0
 2015 1983    0
 2016 1968    0
 2017 1939    0
 2018 1939    0
