Year   Moose  Wolves
 1959  664   20
 1960  664   23
 1961  627   24
 1962  659   22
 1963  648   21
 1964  698   21
 1965  702   24
 1966  731   22
 1967  761   19
 1968  790   15
 1969  919   14
 1970 1030   14
 1971 1165   11
 1972 1389   10
 1973 1604   11
 1974 1860    9
 1975 2200    7
 1976 2191    6
 1977 2024    6
 1978 1943    3
 1979 1862    2
 1980 1726    2
 1981 1593    1
 1982 1699    0
 1983 2198    0
 1984 2051    0
 1985 1871    0
 1986 1772    0
 1987 1786    0
 1988 1793    0
 1989 1951    0
 1990 2565    0
 1991 2395    0
 1992 2182    0
 1993 2125    0
 1994 2137    0
 1995 2164    0
 1996 2162    0
 1997 1843    0
 1998 1438    0
 1999 1256    0
 2000 1155    0
 2001 1065    0
 2002 1135    0
 2003 1466    0
 2004 1788    0
 2005 2141    0
 2006 2062    0
 2007 1908    0
 2008 1882    0
 2009 1951    0
 2010 1823    0
 2011 1938    0
 2012 2521    0
 2013 2355    0
 2014 2118    0
 2015 2035    0
 2016 2027    0
 2017 2043    0
 2018 2059    0
