Year   Moose  Wolves
 1959  555   20
 1960  522   23
 1961  490   24
 1962  442   23
 1963  450   24
 1964  415   23
 1965  383   23
 1966  354   22
 1967  324   20
 1968  316   17
 1969  336   14
 1970  320   16
 1971  329   16
 1972  328   15
 1973  316   15
 1974  310   15
 1975  325   14
 1976  332   11
 1977  345   10
 1978  359   12
 1979  352   16
 1980  372   16
 1981  358   15
 1982  368   14
 1983  385   16
 1984  399   13
 1985  433   12
 1986  422   11
 1987  441   11
 1988  462   10
 1989  529    9
 1990  556    9
 1991  642    8
 1992  738    8
 1993  844    8
 1994  946    7
 1995 1084    6
 1996 1291    5
 1997 1530    4
 1998 1763    4
 1999 2111    6
 2000 2157    6
 2001 2033    4
 2002 1944    3
 2003 1847    3
 2004 1751    2
 2005 1625    2
 2006 1707    3
 2007 2194    3
 2008 2092    3
 2009 1877    3
 2010 1779    3
 2011 1733    4
 2012 1713    3
 2013 1822    2
 2014 2362    2
 2015 2180    2
 2016 1947    1
 2017 1849    1
 2018 1854    1
