Year   Moose  Wolves
 1959  628   20
 1960  707   23
 1961  735   25
 1962  726   24
 1963  686   22
 1964  656   25
 1965  657   24
 1966  670   22
 1967  641   26
 1968  642   26
 1969  681   20
 1970  702   20
 1971  720   18
 1972  757   17
 1973  769   16
 1974  866   16
 1975  906   16
 1976  947   14
 1977 1032   11
 1978 1157    8
 1979 1346    8
 1980 1523    7
 1981 1734    7
 1982 2041    6
 1983 2407    6
 1984 2376    6
 1985 2203    6
 1986 2088    4
 1987 1996    4
 1988 1887    5
 1989 1697    4
 1990 1481    4
 1991 1555    3
 1992 2041    3
 1993 2526    4
 1994 2366    2
 1995 2195    2
 1996 2143    2
 1997 2155    2
 1998 2173    2
 1999 1946    1
 2000 1684    1
 2001 1338    1
 2002 1209    0
 2003 1144    0
 2004 1203    0
 2005 1544    0
 2006 1879    0
 2007 2276    0
 2008 2204    0
 2009 2024    0
 2010 1966    0
 2011 2010    0
 2012 1933    0
 2013 1754    0
 2014 1869    0
 2015 2438    0
 2016 2297    0
 2017 2096    0
 2018 2010    0
