Year   Moose  Wolves
 1959  669   20
 1960  693   20
 1961  713   17
 1962  743   17
 1963  800   19
 1964  843   21
 1965  880   18
 1966  971   15
 1967 1080   15
 1968 1217   15
 1969 1339   12
 1970 1513    9
 1971 1755    6
 1972 2063    3
 1973 2499    3
 1974 2542    2
 1975 2352    2
 1976 2286    1
 1977 2224    1
 1978 2087    1
 1979 1938    1
 1980 1703    0
 1981 1355    0
 1982 1208    0
 1983 1291    0
 1984 1673    0
 1985 2042    0
 1986 2412    0
 1987 2301    0
 1988 2137    0
 1989 2142    0
 1990 2187    0
 1991 2077    0
 1992 1880    0
 1993 1629    0
 1994 1338    0
 1995 1227    0
 1996 1277    0
 1997 1707    0
 1998 2114    0
 1999 2016    0
 2000 1878    0
 2001 1833    0
 2002 1850    0
 2003 1909    0
 2004 2031    0
 2005 2685    0
 2006 2471    0
 2007 2213    0
 2008 2139    0
 2009 2162    0
 2010 2152    0
 2011 2143    0
 2012 1864    0
 2013 1452    0
 2014 1300    0
 2015 1219    0
 2016 1141    0
 2017 1202    0
 2018 1579    0
