Year   Moose  Wolves
 1959  577   20
 1960  626   22
 1961  651   22
 1962  652   23
 1963  654   28
 1964  674   24
 1965  718   23
 1966  742   23
 1967  749   21
 1968  803   20
 1969  854   20
 1970  888   19
 1971 1018   21
 1972 1164   17
 1973 1319   13
 1974 1496   11
 1975 1744   11
 1976 2027   12
 1977 2400   10
 1978 2320   11
 1979 2112    9
 1980 1977    9
 1981 1833    7
 1982 1671    7
 1983 1487    5
 1984 1263    5
 1985 1288    3
 1986 1637    3
 1987 2004    3
 1988 2296    4
 1989 2148    4
 1990 1960    3
 1991 1948    3
 1992 1960    3
 1993 1789    2
 1994 1580    2
 1995 1678    2
 1996 2210    2
 1997 2120    2
 1998 1872    2
 1999 1772    1
 2000 1768    1
 2001 1786    1
 2002 1782    1
 2003 1855    1
 2004 2424    1
 2005 2243    1
 2006 2014    0
 2007 1934    0
 2008 1939    0
 2009 1896    0
 2010 1911    0
 2011 2047    0
 2012 2665    0
 2013 2510    0
 2014 2313    0
 2015 2188    0
 2016 2199    0
 2017 2216    0
 2018 2199    0
