Year   Moose  Wolves
 1959  613   20
 1960  633   20
 1961  638   17
 1962  638   18
 1963  697   17
 1964  746   15
 1965  790   14
 1966  862   16
 1967  938   12
 1968 1052   11
 1969 1225   11
 1970 1402    9
 1971 1643    9
 1972 1911    9
 1973 2234    8
 1974 2194    9
 1975 1992    7
 1976 1895    6
 1977 1810    5
 1978 1660    3
 1979 1502    2
 1980 1573    2
 1981 2081    2
 1982 2597    2
 1983 2450    2
 1984 2250    2
 1985 2235    1
 1986 2243    1
 1987 2278    0
 1988 2034    0
 1989 1767    0
 1990 1422    0
 1991 1303    0
 1992 1188    0
 1993 1262    0
 1994 1616    0
 1995 2002    0
 1996 2382    0
 1997 2280    0
 1998 2132    0
 1999 2141    0
 2000 2221    0
 2001 2126    0
 2002 1952    0
 2003 1727    0
 2004 1423    0
 2005 1326    0
 2006 1224    0
 2007 1280    0
 2008 1651    0
 2009 2016    0
 2010 2374    0
 2011 2239    0
 2012 2087    0
 2013 2089    0
 2014 2158    0
 2015 2036    0
 2016 1847    0
 2017 1632    0
 2018 1363    0
