Year   Moose  Wolves
 1959  737   20
 1960  775   20
 1961  764   19
 1962  771   18
 1963  762   18
 1964  796   19
 1965  818   21
 1966  837   19
 1967  901   22
 1968  973   20
 1969 1072   18
 1970 1211   16
 1971 1345   14
 1972 1485   12
 1973 1658   13
 1974 1929   12
 1975 2201   12
 1976 2200   11
 1977 2004    9
 1978 1893    7
 1979 1826    5
 1980 1718    5
 1981 1571    5
 1982 1635    3
 1983 2085    4
 1984 2592    3
 1985 2416    2
 1986 2210    2
 1987 2148    1
 1988 2195    0
 1989 2202    0
 1990 2032    0
 1991 1739    0
 1992 1442    0
 1993 1279    0
 1994 1188    0
 1995 1238    0
 1996 1600    0
 1997 2000    0
 1998 2373    0
 1999 2269    0
 2000 2131    0
 2001 2083    0
 2002 2141    0
 2003 2030    0
 2004 1834    0
 2005 1601    0
 2006 1343    0
 2007 1211    0
 2008 1265    0
 2009 1643    0
 2010 2044    0
 2011 2383    0
 2012 2266    0
 2013 2090    0
 2014 2040    0
 2015 2090    0
 2016 1970    0
 2017 1779    0
 2018 1870    0
