Year   Moose  Wolves
 1959  613   20
 1960  647   21
 1961  671   23
 1962  643   23
 1963  682   24
 1964  689   25
 1965  695   24
 1966  765   18
 1967  815   19
 1968  905   18
 1969 1023   18
 1970 1142   16
 1971 1297   14
 1972 1507   10
 1973 1758   10
 1974 2083   10
 1975 2486   10
 1976 2407    7
 1977 2262    6
 1978 2164    6
 1979 2084    4
 1980 1950    3
 1981 1779    1
 1982 1539    1
 1983 1264    1
 1984 1317    0
 1985 1723    0
 1986 2148    0
 1987 2041    0
 1988 1841    0
 1989 1761    0
 1990 1726    0
 1991 1778    0
 1992 1895    0
 1993 2487    0
 1994 2283    0
 1995 2064    0
 1996 2013    0
 1997 2008    0
 1998 2027    0
 1999 2008    0
 2000 2126    0
 2001 2019    0
 2002 1799    0
 2003 1678    0
 2004 1637    0
 2005 1609    0
 2006 1693    0
 2007 2239    0
 2008 2117    0
 2009 1892    0
 2010 1799    0
 2011 1750    0
 2012 1751    0
 2013 1765    0
 2014 1879    0
 2015 2429    0
 2016 2271    0
 2017 2077    0
 2018 1968    0
