Year   Moose  Wolves
 1959  592   20
 1960  599   17
 1961  610   16
 1962  673   17
 1963  677   18
 1964  742   17
 1965  787   15
 1966  828   14
 1967  901   12
 1968 1041   10
 1969 1191    8
 1970 1376    5
 1971 1624    6
 1972 1900    3
 1973 2221    3
 1974 2236    3
 1975 2048    3
 1976 1959    2
 1977 1892    1
 1978 1787    0
 1979 1637    0
 1980 1729    0
 1981 2236    0
 1982 2143    0
 1983 1934    0
 1984 1824    0
 1985 1808    0
 1986 1776    0
 1987 1767    0
 1988 1893    0
 1989 2425    0
 1990 2242    0
 1991 2058    0
 1992 1967    0
 1993 1925    0
 1994 1915    0
 1995 1914    0
 1996 2036    0
 1997 2696    0
 1998 2468    0
 1999 2226    0
 2000 2147    0
 2001 2161    0
 2002 2173    0
 2003 2198    0
 2004 1852    0
 2005 1470    0
 2006 1325    0
 2007 1231    0
 2008 1131    0
 2009 1173    0
 2010 1540    0
 2011 1923    0
 2012 2326    0
 2013 2282    0
 2014 2151    0
 2015 2133    0
 2016 2155    0
 2017 2058    0
 2018 1860    0
