Year   Moose  Wolves
 1959  764   20
 1960  779   17
 1961  863   16
 1962  971   16
 1963 1023   18
 1964 1117   17
 1965 1222   15
 1966 1395   15
 1967 1588   10
 1968 1855    9
 1969 2126    7
 1970 2056    7
 1971 1872    7
 1972 1781    8
 1973 1704    8
 1974 1588    6
 1975 1660    3
 1976 2144    3
 1977 1996    4
 1978 1792    3
 1979 1705    3
 1980 1717    2
 1981 1676    2
 1982 1777    3
 1983 2287    3
 1984 2055    3
 1985 1850    5
 1986 1764    5
 1987 1732    5
 1988 1710    5
 1989 1812    5
 1990 2384    5
 1991 2118    4
 1992 1873    4
 1993 1828    4
 1994 1808    4
 1995 1787    4
 1996 1781    3
 1997 1872    3
 1998 2426    3
 1999 2253    2
 2000 1992    2
 2001 1905    2
 2002 1927    1
 2003 1928    1
 2004 1931    0
 2005 2037    0
 2006 2638    0
 2007 2433    0
 2008 2218    0
 2009 2136    0
 2010 2140    0
 2011 2127    0
 2012 2152    0
 2013 1867    0
 2014 1451    0
 2015 1314    0
 2016 1237    0
 2017 1150    0
 2018 1232    0
