Year   Moose  Wolves
 1959  764   20
 1960  771   24
 1961  744   25
 1962  802   26
 1963  807   29
 1964  857   31
 1965  823   31
 1966  833   29
 1967  814   33
 1968  842   34
 1969  881   31
 1970  885   27
 1971  932   24
 1972 1045   26
 1973 1128   22
 1974 1231   18
 1975 1406   17
 1976 1541   15
 1977 1766   12
 1978 2038    9
 1979 2382    7
 1980 2360    7
 1981 2183    6
 1982 2085    5
 1983 1992    7
 1984 1881    7
 1985 1710    7
 1986 1490    6
 1987 1537    8
 1988 1875   10
 1989 2311   11
 1990 2162   11
 1991 1927   10
 1992 1854   10
 1993 1794   10
 1994 1768    9
 1995 1589    9
 1996 1602    9
 1997 1996    8
 1998 2413    7
 1999 2209    4
 2000 1973    2
 2001 1910    2
 2002 1885    2
 2003 1906    1
 2004 1718    1
 2005 1827    0
 2006 2401    0
 2007 2324    0
 2008 2096    0
 2009 2038    0
 2010 2019    0
 2011 2032    0
 2012 2008    0
 2013 2146    0
 2014 2034    0
 2015 1793    0
 2016 1661    0
 2017 1591    0
 2018 1533    0
