Year   Moose  Wolves
 1959  587   20
 1960  596   18
 1961  584   18
 1962  615   17
 1963  678   22
 1964  707   23
 1965  730   20
 1966  735   20
 1967  802   18
 1968  857   17
 1969  933   16
 1970 1008   16
 1971 1092   13
 1972 1245   10
 1973 1461    8
 1974 1697    6
 1975 2035    7
 1976 2381    7
 1977 2404    4
 1978 2247    3
 1979 2135    3
 1980 2046    2
 1981 1924    2
 1982 1756    2
 1983 1540    2
 1984 1296    1
 1985 1355    1
 1986 1746    1
 1987 2134    1
 1988 1981    1
 1989 1794    0
 1990 1750    0
 1991 1731    0
 1992 1746    0
 1993 1846    0
 1994 2412    0
 1995 2301    0
 1996 2050    0
 1997 1961    0
 1998 1944    0
 1999 1920    0
 2000 1917    0
 2001 2061    0
 2002 2682    0
 2003 2489    0
 2004 2264    0
 2005 2139    0
 2006 2131    0
 2007 2127    0
 2008 2101    0
 2009 1819    0
 2010 1448    0
 2011 1280    0
 2012 1146    0
 2013 1058    0
 2014 1126    0
 2015 1475    0
 2016 1813    0
 2017 2152    0
 2018 2100    0
