Year   Moose  Wolves
 1959  665   20
 1960  744   21
 1961  757   25
 1962  822   23
 1963  907   21
 1964  946   22
 1965 1006   21
 1966 1080   23
 1967 1175   27
 1968 1224   26
 1969 1402   24
 1970 1575   22
 1971 1867   19
 1972 2144   14
 1973 2112   13
 1974 1953   13
 1975 1900   13
 1976 1700   12
 1977 1544   11
 1978 1340    7
 1979 1398    5
 1980 1740    4
 1981 2103    4
 1982 1860    3
 1983 1690    3
 1984 1646    2
 1985 1672    2
 1986 1692    2
 1987 1768    2
 1988 2302    1
 1989 2120    0
 1990 1905    0
 1991 1864    0
 1992 1853    0
 1993 1843    0
 1994 1856    0
 1995 1944    0
 1996 2542    0
 1997 2365    0
 1998 2117    0
 1999 2012    0
 2000 1988    0
 2001 2002    0
 2002 2035    0
 2003 1723    0
 2004 1820    0
 2005 2381    0
 2006 2305    0
 2007 2117    0
 2008 2025    0
 2009 1978    0
 2010 1939    0
 2011 1927    0
 2012 1652    0
 2013 1736    0
 2014 2248    0
 2015 2164    0
 2016 1949    0
 2017 1850    0
 2018 1852    0
