Year   Moose  Wolves
 1959  697   20
 1960  699   24
 1961  659   22
 1962  660   20
 1963  687   21
 1964  714   23
 1965  741   25
 1966  722   22
 1967  733   19
 1968  772   17
 1969  788   15
 1970  834   13
 1971  899   11
 1972  979   10
 1973 1103    7
 1974 1246    6
 1975 1497    6
 1976 1758    5
 1977 2052    4
 1978 2405    3
 1979 2438    3
 1980 2293    2
 1981 2175    2
 1982 2063    1
 1983 1962    1
 1984 1789    1
 1985 1602    0
 1986 1313    0
 1987 1388    0
 1988 1814    0
 1989 2235    0
 1990 2092    0
 1991 1921    0
 1992 1858    0
 1993 1868    0
 1994 1873    0
 1995 2015    0
 1996 2661    0
 1997 2525    0
 1998 2305    0
 1999 2232    0
 2000 2227    0
 2001 2240    0
 2002 2186    0
 2003 1887    0
 2004 1519    0
 2005 1321    0
 2006 1212    0
 2007 1100    0
 2008 1154    0
 2009 1494    0
 2010 1848    0
 2011 2141    0
 2012 2051    0
 2013 1908    0
 2014 1896    0
 2015 1932    0
 2016 1827    0
 2017 1965    0
 2018 2615    0
