Year   Moose  Wolves
 1959  712   20
 1960  791   24
 1961  838   25
 1962  812   24
 1963  841   23
 1964  855   21
 1965  920   23
 1966 1031   20
 1967 1125   21
 1968 1240   21
 1969 1365   19
 1970 1510   18
 1971 1661   15
 1972 1917   15
 1973 2254   13
 1974 2171   12
 1975 1954   12
 1976 1837   10
 1977 1703   11
 1978 1541    8
 1979 1395    9
 1980 1378    8
 1981 1762    7
 1982 2108    5
 1983 1966    5
 1984 1793    4
 1985 1725    4
 1986 1701    3
 1987 1721    3
 1988 1822    3
 1989 2359    2
 1990 2197    2
 1991 1936    2
 1992 1856    0
 1993 1853    0
 1994 1845    0
 1995 1813    0
 1996 1911    0
 1997 2459    0
 1998 2289    0
 1999 2014    0
 2000 1951    0
 2001 1958    0
 2002 1981    0
 2003 1984    0
 2004 2081    0
 2005 2739    0
 2006 2574    0
 2007 2319    0
 2008 2245    0
 2009 2241    0
 2010 2230    0
 2011 2235    0
 2012 1920    0
 2013 1531    0
 2014 1331    0
 2015 1230    0
 2016 1127    0
 2017 1192    0
 2018 1566    0
