Year   Moose  Wolves
 1959  690   20
 1960  682   23
 1961  670   27
 1962  689   26
 1963  743   26
 1964  759   23
 1965  780   22
 1966  781   20
 1967  807   17
 1968  877   18
 1969  930   20
 1970  997   15
 1971 1101   18
 1972 1210   12
 1973 1382   11
 1974 1595   11
 1975 1854   10
 1976 2159    9
 1977 2085   10
 1978 1907   10
 1979 1813    9
 1980 1719    7
 1981 1589    6
 1982 1631    5
 1983 2112    3
 1984 1930    3
 1985 1724    3
 1986 1649    3
 1987 1631    3
 1988 1618    2
 1989 1723    1
 1990 2258    0
 1991 2083    0
 1992 1874    0
 1993 1798    0
 1994 1819    0
 1995 1839    0
 1996 1984    0
 1997 2626    0
 1998 2411    0
 1999 2179    0
 2000 2113    0
 2001 2125    0
 2002 2148    0
 2003 2137    0
 2004 1803    0
 2005 1434    0
 2006 1258    0
 2007 1204    0
 2008 1115    0
 2009 1177    0
 2010 1543    0
 2011 1897    0
 2012 2236    0
 2013 2212    0
 2014 2052    0
 2015 2022    0
 2016 2034    0
 2017 1924    0
 2018 1736    0
