Year   Moose  Wolves
 1959  550   20
 1960  585   19
 1961  553   19
 1962  531   23
 1963  507   25
 1964  511   26
 1965  464   25
 1966  474   26
 1967  433   23
 1968  395   20
 1969  353   19
 1970  303   15
 1971  275   13
 1972  274    9
 1973  279    7
 1974  303    6
 1975  336    4
 1976  377    3
 1977  450    2
 1978  533    1
 1979  628    0
 1980  785    0
 1981  961    0
 1982 1164    0
 1983 1402    0
 1984 1694    0
 1985 2061    0
 1986 2479    0
 1987 2532    0
 1988 2392    0
 1989 2305    0
 1990 2234    0
 1991 2113    0
 1992 1998    0
 1993 1727    0
 1994 1420    0
 1995 1275    0
 1996 1163    0
 1997 1260    0
 1998 1595    0
 1999 1962    0
 2000 2305    0
 2001 2181    0
 2002 2067    0
 2003 2049    0
 2004 2072    0
 2005 1946    0
 2006 1813    0
 2007 1939    0
 2008 2545    0
 2009 2451    0
 2010 2219    0
 2011 2159    0
 2012 2134    0
 2013 2108    0
 2014 2112    0
 2015 1826    0
 2016 1423    0
 2017 1259    0
 2018 1169    0
