Year   Moose  Wolves
 1959  563   20
 1960  542   23
 1961  561   26
 1962  540   25
 1963  488   28
 1964  418   28
 1965  384   27
 1966  323   26
 1967  301   23
 1968  256   21
 1969  235   19
 1970  221   18
 1971  171   14
 1972  151   11
 1973  117    8
 1974  118    7
 1975   98    5
 1976   95    5
 1977   86    5
 1978   77    3
 1979   78    1
 1980   91    0
 1981  123    0
 1982  153    0
 1983  178    0
 1984  210    0
 1985  252    0
 1986  309    0
 1987  375    0
 1988  459    0
 1989  567    0
 1990  695    0
 1991  842    0
 1992 1009    0
 1993 1223    0
 1994 1504    0
 1995 1763    0
 1996 2096    0
 1997 2517    0
 1998 2597    0
 1999 2462    0
 2000 2330    0
 2001 2227    0
 2002 2161    0
 2003 1998    0
 2004 1752    0
 2005 1411    0
 2006 1255    0
 2007 1171    0
 2008 1214    0
 2009 1578    0
 2010 1959    0
 2011 2330    0
 2012 2236    0
 2013 2087    0
 2014 2054    0
 2015 2130    0
 2016 2026    0
 2017 1844    0
 2018 1600    0
