Year   Moose  Wolves
 1959  761   20
 1960  777   19
 1961  849   19
 1962  918   29
 1963  928   35
 1964  930   33
 1965  988   34
 1966 1036   47
 1967 1007   47
 1968  906   47
 1969  798   49
 1970  675   46
 1971  539   46
 1972  443   42
 1973  385   37
 1974  259   31
 1975  230   24
 1976  159   22
 1977  126   10
 1978  107    8
 1979   89    6
 1980   68    4
 1981   63    3
 1982   70    2
 1983   67    1
 1984   72    1
 1985   84    1
 1986   94    0
 1987  119    0
 1988  151    0
 1989  175    0
 1990  205    0
 1991  257    0
 1992  308    0
 1993  366    0
 1994  443    0
 1995  535    0
 1996  651    0
 1997  794    0
 1998  990    0
 1999 1225    0
 2000 1493    0
 2001 1812    0
 2002 2149    0
 2003 2262    0
 2004 2141    0
 2005 2048    0
 2006 1980    0
 2007 1912    0
 2008 1777    0
 2009 1584    0
 2010 1682    0
 2011 2226    0
 2012 2192    0
 2013 1976    0
 2014 1844    0
 2015 1806    0
 2016 1796    0
 2017 1775    0
 2018 1867    0
