Year   Moose  Wolves
 1959  727   20
 1960  787   19
 1961  843   19
 1962  879   22
 1963  943   22
 1964 1032   25
 1965 1066   27
 1966 1077   32
 1967 1094   32
 1968 1120   32
 1969 1212   29
 1970 1270   32
 1971 1364   33
 1972 1447   37
 1973 1567   47
 1974 1708   58
 1975 1682   58
 1976 1818   64
 1977 1994   64
 1978 2198   62
 1979 1926   67
 1980 1600   70
 1981 1398   61
 1982 1090   62
 1983  775   61
 1984  262   50
 1985  345   42
 1986  266   36
 1987  208   31
 1988  138   25
 1989   86   22
 1990   70   16
 1991  101   12
 1992   44   10
 1993   13    9
 1994    3    6
 1995    5    6
 1996    1    5
 1997    1    4
 1998    1    1
 1999    0    1
 2000    0    0
 2001    0    0
 2002    0    0
 2003    0    0
 2004    0    0
 2005    0    0
 2006    0    0
 2007    0    0
 2008    0    0
 2009    0    0
 2010    0    0
 2011    0    0
 2012    0    0
 2013    0    0
 2014    0    0
 2015    0    0
 2016    0    0
 2017    0    0
 2018    0    0
