Year   Moose  Wolves
 1959  665   20
 1960  734   23
 1961  739   24
 1962  739   25
 1963  799   35
 1964  862   41
 1965  905   42
 1966  966   44
 1967  911   43
 1968  830   44
 1969  756   38
 1970  668   36
 1971  577   32
 1972  494   28
 1973  474   26
 1974  418   24
 1975  362   20
 1976  335   17
 1977  363   16
 1978  382   17
 1979  394   12
 1980  415   10
 1981  431   12
 1982  438   17
 1983  449   15
 1984  492   13
 1985  506   13
 1986  530   12
 1987  604   11
 1988  659   11
 1989  738   12
 1990  833   12
 1991  924    9
 1992 1072    8
 1993 1247    5
 1994 1439    5
 1995 1721    5
 1996 2117    5
 1997 2129    4
 1998 1990    3
 1999 1907    2
 2000 1823    1
 2001 1724    1
 2002 1601    1
 2003 1699    1
 2004 2180    1
 2005 2034    0
 2006 1879    0
 2007 1767    0
 2008 1752    0
 2009 1745    0
 2010 1877    0
 2011 2500    0
 2012 2239    0
 2013 2018    0
 2014 1963    0
 2015 1961    0
 2016 1998    0
 2017 2017    0
 2018 2122    0
