Year   Moose  Wolves
 1959  722   20
 1960  762   23
 1961  771   26
 1962  768   33
 1963  707   33
 1964  713   36
 1965  669   37
 1966  650   31
 1967  581   30
 1968  563   29
 1969  583   23
 1970  599   23
 1971  642   24
 1972  635   24
 1973  657   26
 1974  622   26
 1975  614   26
 1976  583   27
 1977  601   23
 1978  576   21
 1979  627   26
 1980  657   25
 1981  728   29
 1982  702   32
 1983  647   33
 1984  641   33
 1985  576   30
 1986  551   28
 1987  548   24
 1988  540   29
 1989  556   28
 1990  529   28
 1991  514   28
 1992  461   24
 1993  468   20
 1994  429   17
 1995  429   17
 1996  427   16
 1997  451   19
 1998  455   22
 1999  429   25
 2000  402   21
 2001  416   19
 2002  448   20
 2003  452   16
 2004  449   16
 2005  466   18
 2006  447   22
 2007  432   20
 2008  442   18
 2009  414   20
 2010  353   20
 2011  307   17
 2012  257   15
 2013  217   14
 2014  195   14
 2015  153   10
 2016  130    9
 2017  119    8
 2018  110    6
