Year   Moose  Wolves
 1959  688   20
 1960  744   20
 1961  737   19
 1962  780   27
 1963  805   29
 1964  798   38
 1965  861   41
 1966  885   44
 1967  814   44
 1968  833   40
 1969  753   39
 1970  771   36
 1971  773   35
 1972  832   28
 1973  831   24
 1974  876   23
 1975 1008   23
 1976 1145   16
 1977 1259   15
 1978 1442   14
 1979 1644   10
 1980 1950    8
 1981 2324    8
 1982 2317    8
 1983 2107   10
 1984 2012    8
 1985 1895    8
 1986 1781    6
 1987 1606    4
 1988 1385    4
 1989 1416    4
 1990 1815    3
 1991 2209    5
 1992 2105    3
 1993 1889    3
 1994 1823    3
 1995 1782    3
 1996 1769    3
 1997 1557    3
 1998 1597    6
 1999 2053   10
 2000 2464    9
 2001 2242    8
 2002 2026    7
 2003 1942    7
 2004 1895    7
 2005 1868    7
 2006 1624    6
 2007 1658    6
 2008 2085    4
 2009 2593    3
 2010 2406    1
 2011 2179    1
 2012 2141    1
 2013 2169    1
 2014 2183    1
 2015 1997    1
 2016 1701    0
 2017 1344    0
 2018 1222    0
