Year   Moose  Wolves
 1959  704   20
 1960  712   26
 1961  753   27
 1962  734   30
 1963  728   31
 1964  709   38
 1965  621   39
 1966  546   38
 1967  476   35
 1968  409   32
 1969  315   28
 1970  298   24
 1971  247   20
 1972  205   16
 1973  181   11
 1974  160    8
 1975  143    6
 1976  156    3
 1977  183    1
 1978  209    0
 1979  258    0
 1980  315    0
 1981  353    0
 1982  423    0
 1983  501    0
 1984  599    0
 1985  710    0
 1986  839    0
 1987  985    0
 1988 1168    0
 1989 1400    0
 1990 1656    0
 1991 2016    0
 1992 2390    0
 1993 2423    0
 1994 2289    0
 1995 2214    0
 1996 2148    0
 1997 2091    0
 1998 1887    0
 1999 1681    0
 2000 1383    0
 2001 1276    0
 2002 1365    0
 2003 1777    0
 2004 2185    0
 2005 2108    0
 2006 1941    0
 2007 1868    0
 2008 1869    0
 2009 1886    0
 2010 1712    0
 2011 1814    0
 2012 2340    0
 2013 2278    0
 2014 2096    0
 2015 2003    0
 2016 1984    0
 2017 1980    0
 2018 1968    0
