Year   Moose  Wolves
 1959  644   20
 1960  688   25
 1961  674   27
 1962  649   26
 1963  634   24
 1964  671   24
 1965  635   26
 1966  634   29
 1967  678   28
 1968  730   31
 1969  696   36
 1970  673   34
 1971  688   31
 1972  760   32
 1973  671   33
 1974  724   31
 1975  691   36
 1976  599   35
 1977  516   33
 1978  447   31
 1979  364   27
 1980  347   24
 1981  284   18
 1982  275   14
 1983  302   12
 1984  305   13
 1985  294   11
 1986  288    7
 1987  319    4
 1988  378    2
 1989  451    2
 1990  536    2
 1991  632    2
 1992  755    2
 1993  929    2
 1994 1085    2
 1995 1312    2
 1996 1583    2
 1997 1913    0
 1998 2289    0
 1999 2380    0
 2000 2233    0
 2001 2141    0
 2002 2089    0
 2003 1971    0
 2004 1804    0
 2005 1597    0
 2006 1292    0
 2007 1331    0
 2008 1749    0
 2009 2131    0
 2010 2064    0
 2011 1872    0
 2012 1833    0
 2013 1855    0
 2014 1863    0
 2015 1979    0
 2016 2594    0
 2017 2376    0
 2018 2139    0
