Year   Moose  Wolves
 1959  666   20
 1960  737   20
 1961  794   19
 1962  826   26
 1963  839   32
 1964  798   31
 1965  752   38
 1966  766   34
 1967  764   34
 1968  761   33
 1969  701   37
 1970  680   34
 1971  668   33
 1972  632   31
 1973  582   28
 1974  579   24
 1975  559   24
 1976  522   27
 1977  503   24
 1978  452   21
 1979  410   16
 1980  401   15
 1981  402   12
 1982  431   10
 1983  465    9
 1984  530    8
 1985  582    8
 1986  646    5
 1987  740    2
 1988  861    1
 1989 1032    1
 1990 1254    1
 1991 1503    1
 1992 1812    0
 1993 2212    0
 1994 2288    0
 1995 2183    0
 1996 2120    0
 1997 2048    0
 1998 1956    0
 1999 1824    0
 2000 1613    0
 2001 1347    0
 2002 1409    0
 2003 1850    0
 2004 2283    0
 2005 2176    0
 2006 1990    0
 2007 1906    0
 2008 1904    0
 2009 1918    0
 2010 1742    0
 2011 1855    0
 2012 2409    0
 2013 2299    0
 2014 2077    0
 2015 2003    0
 2016 1956    0
 2017 1942    0
 2018 1925    0
