Year   Moose  Wolves
 1959  682   20
 1960  745   19
 1961  789   19
 1962  841   22
 1963  869   21
 1964  921   20
 1965  984   19
 1966 1130   24
 1967 1260   21
 1968 1392   25
 1969 1561   28
 1970 1776   25
 1971 1982   25
 1972 2254   29
 1973 2191   30
 1974 1894   34
 1975 1717   45
 1976 1415   41
 1977 1072   38
 1978  800   36
 1979  545   32
 1980  346   29
 1981  294   25
 1982  268   21
 1983  251   18
 1984  243   15
 1985  201   14
 1986  175    8
 1987  161    6
 1988  151    6
 1989  149    4
 1990  159    4
 1991  169    3
 1992  186    2
 1993  212    2
 1994  244    1
 1995  291    0
 1996  349    0
 1997  411    0
 1998  505    0
 1999  607    0
 2000  745    0
 2001  923    0
 2002 1122    0
 2003 1368    0
 2004 1677    0
 2005 2008    0
 2006 2414    0
 2007 2547    0
 2008 2403    0
 2009 2311    0
 2010 2264    0
 2011 2150    0
 2012 1962    0
 2013 1736    0
 2014 1407    0
 2015 1248    0
 2016 1155    0
 2017 1213    0
 2018 1605    0
