Year   Moose  Wolves
 1959  600   20
 1960  607   24
 1961  590   29
 1962  572   28
 1963  553   27
 1964  572   28
 1965  540   29
 1966  485   27
 1967  413   24
 1968  333   20
 1969  355   16
 1970  330   13
 1971  331   10
 1972  344    5
 1973  383    4
 1974  441    6
 1975  487    7
 1976  560    7
 1977  636    6
 1978  723    6
 1979  807    6
 1980  972    7
 1981 1105    7
 1982 1286    6
 1983 1509    6
 1984 1803    6
 1985 2143    6
 1986 2133    3
 1987 1985    3
 1988 1883    3
 1989 1801    4
 1990 1694    4
 1991 1534    4
 1992 1592    4
 1993 2080    4
 1994 2607    3
 1995 2430    3
 1996 2245    2
 1997 2204    2
 1998 2203    4
 1999 2183    4
 2000 1960    4
 2001 1651    4
 2002 1305    5
 2003 1150    4
 2004 1049    4
 2005 1101    4
 2006 1373    7
 2007 1650    7
 2008 1916    7
 2009 2220    8
 2010 2139    7
 2011 1974    7
 2012 1934    7
 2013 1816    7
 2014 1628    6
 2015 1454    6
 2016 1505    6
 2017 1893    3
 2018 2291    2
