Year   Moose  Wolves
 1959  554   20
 1960  542   22
 1961  494   26
 1962  454   29
 1963  397   28
 1964  411   28
 1965  393   26
 1966  350   23
 1967  333   18
 1968  323   17
 1969  300   13
 1970  282   10
 1971  276    9
 1972  307    5
 1973  358    2
 1974  439    2
 1975  529    1
 1976  630    1
 1977  763    1
 1978  901    1
 1979 1087    0
 1980 1298    0
 1981 1573    0
 1982 1867    0
 1983 2231    0
 1984 2313    0
 1985 2203    0
 1986 2156    0
 1987 2097    0
 1988 1991    0
 1989 1823    0
 1990 1624    0
 1991 1326    0
 1992 1411    0
 1993 1854    0
 1994 2274    0
 1995 2145    0
 1996 1952    0
 1997 1900    0
 1998 1903    0
 1999 1902    0
 2000 1712    0
 2001 1808    0
 2002 2366    0
 2003 2283    0
 2004 2074    0
 2005 1981    0
 2006 1963    0
 2007 1951    0
 2008 1944    0
 2009 2065    0
 2010 2686    0
 2011 2495    0
 2012 2218    0
 2013 2136    0
 2014 2085    0
 2015 2059    0
 2016 2012    0
 2017 1726    0
 2018 1321    0
