Year   Moose  Wolves
 1959  769   20
 1960  809   21
 1961  861   28
 1962  850   28
 1963  837   28
 1964  849   40
 1965  830   41
 1966  859   41
 1967  849   35
 1968  886   34
 1969  869   37
 1970  823   32
 1971  908   34
 1972  927   40
 1973  874   40
 1974  829   41
 1975  833   37
 1976  862   40
 1977  873   43
 1978  768   43
 1979  797   41
 1980  710   37
 1981  701   34
 1982  629   30
 1983  632   22
 1984  673   18
 1985  683   18
 1986  780   16
 1987  886   18
 1988  960   18
 1989 1067   19
 1990 1227   24
 1991 1305   31
 1992 1506   29
 1993 1617   29
 1994 1760   39
 1995 1946   45
 1996 2115   48
 1997 1987   56
 1998 1590   60
 1999 1340   53
 2000 1020   50
 2001  725   43
 2002  781   38
 2003  637   35
 2004  572   37
 2005  552   34
 2006  580   40
 2007  484   39
 2008  465   29
 2009  382   21
 2010  309   18
 2011  263   17
 2012  194   16
 2013  177   14
 2014  144   12
 2015  107   12
 2016   86    9
 2017   62    4
 2018   48    2
