Year   Moose  Wolves
 1959  682   20
 1960  711   24
 1961  736   25
 1962  789   32
 1963  784   32
 1964  821   32
 1965  808   30
 1966  761   32
 1967  720   28
 1968  701   28
 1969  711   31
 1970  634   31
 1971  638   33
 1972  580   29
 1973  538   28
 1974  518   26
 1975  554   23
 1976  512   24
 1977  561   26
 1978  574   32
 1979  561   29
 1980  561   27
 1981  599   24
 1982  583   19
 1983  643   21
 1984  647   20
 1985  728   18
 1986  777   17
 1987  892   13
 1988  988   15
 1989 1088   14
 1990 1271   13
 1991 1455   15
 1992 1670   17
 1993 1967   21
 1994 2248   22
 1995 2209   22
 1996 1972   20
 1997 1881   27
 1998 1651   31
 1999 1398   27
 2000 1090   25
 2001  877   22
 2002  961   26
 2003  977   24
 2004 1084   25
 2005 1148   31
 2006 1175   32
 2007 1210   36
 2008 1273   43
 2009 1335   50
 2010 1364   52
 2011 1293   48
 2012 1329   46
 2013 1359   38
 2014 1440   43
 2015 1486   46
 2016 1561   45
 2017 1668   39
 2018 1794   32
