Year   Moose  Wolves
 1959  575   20
 1960  629   19
 1961  676   17
 1962  711   20
 1963  763   26
 1964  805   28
 1965  797   30
 1966  842   36
 1967  809   36
 1968  813   39
 1969  873   38
 1970  899   33
 1971  898   34
 1972 1006   41
 1973  946   46
 1974  881   47
 1975  805   43
 1976  689   39
 1977  712   32
 1978  641   26
 1979  690   22
 1980  751   22
 1981  798   23
 1982  863   21
 1983  963   15
 1984 1060   13
 1985 1178    9
 1986 1371    7
 1987 1613    5
 1988 1884    4
 1989 2221    4
 1990 2252    4
 1991 2092    2
 1992 2030    2
 1993 1960    1
 1994 1860    0
 1995 1745    0
 1996 1823    0
 1997 2412    0
 1998 2323    0
 1999 2116    0
 2000 2027    0
 2001 2001    0
 2002 2011    0
 2003 2023    0
 2004 1753    0
 2005 1818    0
 2006 2347    0
 2007 2282    0
 2008 2032    0
 2009 1945    0
 2010 1885    0
 2011 1891    0
 2012 1887    0
 2013 2002    0
 2014 2625    0
 2015 2485    0
 2016 2224    0
 2017 2171    0
 2018 2141    0
