Year   Moose  Wolves
 1959  756   20
 1960  767   20
 1961  771   20
 1962  788   21
 1963  821   23
 1964  828   24
 1965  863   23
 1966  926   26
 1967  940   23
 1968 1001   22
 1969 1046   29
 1970 1188   32
 1971 1217   36
 1972 1309   46
 1973 1263   50
 1974 1252   58
 1975 1195   54
 1976 1143   55
 1977 1080   49
 1978 1038   45
 1979 1054   40
 1980 1022   41
 1981  979   35
 1982 1027   34
 1983  993   30
 1984  990   28
 1985 1054   20
 1986 1127   17
 1987 1279   11
 1988 1490    9
 1989 1760    9
 1990 2029    7
 1991 2400    5
 1992 2381    3
 1993 2196    1
 1994 2096    1
 1995 2009    1
 1996 1905    0
 1997 1739    0
 1998 1521    0
 1999 1601    0
 2000 2085    0
 2001 2611    0
 2002 2469    0
 2003 2269    0
 2004 2234    0
 2005 2227    0
 2006 2236    0
 2007 2019    0
 2008 1722    0
 2009 1434    0
 2010 1291    0
 2011 1195    0
 2012 1267    0
 2013 1629    0
 2014 2031    0
 2015 2456    0
 2016 2347    0
 2017 2185    0
 2018 2201    0
