Year   Moose  Wolves
 1959  687   20
 1960  738   19
 1961  742   18
 1962  729   18
 1963  737   18
 1964  748   27
 1965  708   25
 1966  786   23
 1967  766   24
 1968  744   26
 1969  812   22
 1970  888   19
 1971 1001   19
 1972 1062   25
 1973 1177   21
 1974 1295   18
 1975 1435   16
 1976 1673   17
 1977 1937   16
 1978 2223   15
 1979 2219   19
 1980 2026   21
 1981 1854   22
 1982 1613   28
 1983 1363   25
 1984 1089   24
 1985 1048   22
 1986 1157   27
 1987 1310   28
 1988 1424   38
 1989 1555   34
 1990 1616   34
 1991 1714   34
 1992 1918   32
 1993 2050   30
 1994 2276   32
 1995 2123   29
 1996 1855   34
 1997 1694   31
 1998 1519   28
 1999 1360   23
 2000 1108   21
 2001 1031   16
 2002 1239   14
 2003 1441   12
 2004 1650   15
 2005 1854   12
 2006 2105   11
 2007 2089   11
 2008 1982   11
 2009 1821    7
 2010 1686    6
 2011 1536    6
 2012 1587    6
 2013 2064    6
 2014 2544    7
 2015 2306    6
 2016 2105    6
 2017 2022    6
 2018 2018    6
